licencia_id,nombre_comercial,municipio,codi_ine,comarca,tipo_via,nombre_via,numero,codigo_postal,categoria,plazas,habitaciones,nif,razon_social,tipo,es_persona_fisica,titular_id,lat,lon,metodo_match,similitud_nombre,piso,puerta,coordenada_compartida,nivel_geo
HB-000002,Suizo,Barcelona,080193,Barcelonès,Plaça,Del Ángel,12,08002,3 estrelles,99,50,B08857237,"SUIZO HOTEL, SL",hotel,False,229,41.38381826558655,2.17832017276016,codigo_registro,,,,False,coordenada
HB-000005,Hostal Abrevadero,Barcelona,080193,Barcelonès,Carrer,Vila i Vilà,79,08004,No aplica,45,25,B61031100,"VIDAMA SERVEIS INMOBILIARIS, SL",hotel,False,414,,,solo_registre,,,,False,municipio
HB-000006,Hostal Valls,Barcelona,080193,Barcelonès,Carrer,Laforja,82,08021,No aplica,17,9,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-000011,HOTEL FORNOS,Barcelona,080193,Barcelonès,Carrer,COLON,2,08002,2 estrelles,47,29,B72979404,SALOMON 1965 HOSPITALITY HOLDING S.L.,hotel,False,932,41.37959188566095,2.1749199534758232,codigo_registro,,,,False,coordenada
HB-000012,Granvía,Barcelona,080193,Barcelonès,Carrer,Gran Via Corts Catalanes,642,08007,3 estrelles,105,58,B08236127,"Josel, SLU",hotel,False,205,41.390050036549404,2.169525637778747,codigo_registro,,,,False,coordenada
HB-000016,Avenida Palace,Barcelona,080193,Barcelonès,Carrer,Gran Via Corts Catalanes,605,08007,4 estrelles,274,150,B63036834,"INDUSTRIAL HOTELERA HERGAS, S.L.",hotel,False,556,41.3890669628778,2.1673600825599415,codigo_registro,,,,False,coordenada
HB-000017,Astoria,Barcelona,080193,Barcelonès,Carrer,París,203,08036,3 estrelles,205,117,A08089005,HOTEL ASTORIA S.A.,hotel,False,8,41.39400038288808,2.153522866045725,codigo_registro,,,,False,coordenada
HB-000018,Regina,Barcelona,080193,Barcelonès,Carrer,Bergara,2-4,08002,4 estrelles,176,99,A08307563,"REGINA HOTEL, S.A.",hotel,False,35,41.38596221474435,2.1679174068507456,codigo_registro,,,,False,coordenada
HB-000019,Hostal París,Barcelona,080193,Barcelonès,Carrer,Cardenal Casañas,4,08002,No aplica,68,41,G60603354,"HITA Y GUTIERREZ, SCP",hotel,False,985,,,solo_registre,,,,False,municipio
HB-000022,Autohogar,Barcelona,080193,Barcelonès,Avinguda,Paral·lel,64,08001,3 estrelles,276,152,A08052441,"CAFES ESPAÑOL OLIMIPA, S.A.",hotel,False,7,41.37518687076357,2.1694087331015335,codigo_registro,,,,False,coordenada
HB-000023,Regencia Colón,Barcelona,080193,Barcelonès,Carrer,Sagristans,13-17,08002,3 estrelles,95,50,A08010043,Hotel Colón SA,hotel,False,5,41.3853321424925,2.175631560214969,codigo_registro,,,,False,coordenada
HB-000025,Lloret,Barcelona,080193,Barcelonès,Carrer,Rambla,125,08002,1 estrella,98,56,,,hotel,True,,41.384856019140464,2.170219188630123,codigo_registro,,,,False,coordenada
HB-000026,Rialto,Barcelona,080193,Barcelonès,Carrer,Ferran,42,08002,3 estrelles,370,205,B08838930,"RIALTOHOTEL,S.L.",hotel,False,225,41.38211239514697,2.1764859594212753,codigo_registro,,,,False,coordenada
HB-000030,San Agustín,Barcelona,080193,Barcelonès,Plaça,Sant Agustí,3,08001,3 estrelles,146,77,B08165938,HOTEL SAN AGUSTIN SL,hotel,False,200,41.380539374216234,2.1716098075677057,codigo_registro,,,,False,coordenada
HB-000033,Hostal Operaramblas,Barcelona,080193,Barcelonès,Carrer,Sant Pau,20,08001,No aplica,116,68,J61536157,"M. HERRERO, SCP",hotel,False,1003,,,solo_registre,,,,False,municipio
HB-000034,Inglés,Barcelona,080193,Barcelonès,Carrer,Boqueria,17,08002,1 estrella,44,28,B08854978,"HOTEL INGLES, SL",hotel,False,227,41.38149751809368,2.1739836073152587,codigo_registro,,,,False,coordenada
HB-000035,INTERNACIONAL RAMBLAS ATIRAM HOTEL,Barcelona,080193,Barcelonès,Carrer,la Rambla,78,08002,1 estrella,92,60,B66692401,INVERSIONS FACTORY EXPRESS SL HOTEL INTERNACIONAL,hotel,False,847,41.3811241297046,2.1735930187947985,codigo_registro,,,,False,coordenada
HB-000036,Jardí,Barcelona,080193,Barcelonès,Plaça,Sant Josep Oriol,1,08002,No aplica,65,40,A58066390,"SGS 110, SA",hotel,False,92,,,solo_registre,,,,False,municipio
HB-000038,Majestic,Barcelona,080193,Barcelonès,Passeig,Gràcia,68,08008,Gran luxe,531,274,B65497414,"MAJESTIC HOTEL SPA, S.L.",hotel,False,708,41.393493406025115,2.1638241954906543,codigo_registro,,,,False,coordenada
HB-000039,Le Meridien Barcelona,Barcelona,080193,Barcelonès,Carrer,Rambla,111,08001,Gran luxe,466,233,B60368404,BARVIE BARCELONA S.L.,hotel,False,387,41.3839066821341,2.1709265519982144,codigo_registro,,,,False,coordenada
HB-000041,Moderno,Barcelona,080193,Barcelonès,Carrer,Hospital,11,08001,3 estrelles,86,49,B08854960,"HOTEL MODERNO, S.L",hotel,False,226,41.3810692133775,2.172720867502443,codigo_registro,,,,False,coordenada
HB-000042,Mesón de Castilla Atiram Hotel,Barcelona,080193,Barcelonès,Carrer,Valldonzella,5,08001,2 estrelles,90,57,A58346370,LLOGAS S.A.,hotel,False,109,41.38473901311326,2.1665352954464194,codigo_registro,,,,False,coordenada
HB-000043,Montecarlo,Barcelona,080193,Barcelonès,Carrer,Rambla,124,08002,4 estrelles,96,51,B08486342,"HOTEL MONTECARLO BARCELONA RAMBLA, SL",hotel,False,214,,,solo_registre,,,,False,municipio
HB-000047,Cataluña,Barcelona,080193,Barcelonès,Carrer,Santa Anna,22-24,08002,2 estrelles,61,40,B08244261,"INTERTUR, SL",hotel,False,206,41.38548562672458,2.1717540683013374,codigo_registro,,,,False,coordenada
HB-000049,COLÓN,Barcelona,080193,Barcelonès,Avinguda,de la Catedral,7,08002,5 estrelles,252,125,A08010043,Hotel Colón SA,hotel,False,5,41.38490946085381,2.1757421345687913,codigo_registro,,,,False,coordenada
HB-000050,Comercio,Barcelona,080193,Barcelonès,Carrer,Escudellers,15,08002,1 estrella,88,51,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-000051,HOTEL CONDAL,Barcelona,080193,Barcelonès,Carrer,Boqueria,23,08002,3 estrelles,92,52,B59775932,"SANOCAR, SL",hotel,False,367,41.38156813651423,2.1742622276082075,codigo_registro,,,,False,coordenada
HB-000053,Continental,Barcelona,080193,Barcelonès,Carrer,Rambla,138,08002,3 estrelles,73,40,A08027963,HOTEL CONTINENTAL S.A.,hotel,False,6,41.38514182378773,2.170638831395403,codigo_registro,,,,True,coordenada
HB-000055,Ibiza,Sitges,082704,Garraf,Carrer,Sant Bartomeu,11,08870,1 estrella,36,20,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-000061,ME SITGES TERRAMAR,Sitges,082704,Garraf,Passeig,Marítim,80,08870,5 estrelles,426,213,B66728692,HOTEL PASEO MARITIMO 80 SL,hotel,False,851,,,solo_registre,,,,False,municipio
HB-000062,Subur,Sitges,082704,Garraf,Passeig,Ribera,s/n,08870,3 estrelles,168,95,B58661463,GRUP MATAS ARNALOT S.L,hotel,False,342,,,solo_registre,,,,False,municipio
HB-000063,Roma Reial,Barcelona,080193,Barcelonès,Plaça,Reial,11,08002,1 estrella,95,52,B60996253,"P TARRASON, SL",hotel,False,412,41.3800844064027,2.17582156576961,codigo_registro,,,,False,coordenada
HB-000064,El Palace,Barcelona,080193,Barcelonès,Carrer,Gran Via Corts Catalanes,668,08010,Gran luxe,244,120,B65696114,"SKIDBLADNIR, S.L",hotel,False,722,41.39159498396441,2.17158164718764,codigo_registro,,,,False,coordenada
HB-000066,Condado,Barcelona,080193,Barcelonès,Carrer,Aribau,201,08021,3 estrelles,146,76,A58140872,"HOCATEL, SA",hotel,False,95,41.39571761482612,2.149499078428965,codigo_registro,,,,False,coordenada
HB-000069,Vincci Mae,Barcelona,080193,Barcelonès,Avinguda,Diagonal,596,08021,4 estrelles,170,85,A82919945,VINCCI HOTELES SA,hotel,False,172,41.39339076062834,2.146037164829496,codigo_registro,,,,False,coordenada
HB-000071,Cuatro Naciones,Barcelona,080193,Barcelonès,Carrer,Rambla,40,08002,2 estrelles,106,54,E64833213,"HERMANOS SAIZ HINAREJOS,C.B.",hotel,False,975,41.37927717941231,2.175171863820001,codigo_registro,,,,False,coordenada
HB-000073,HOTEL ESPAÑA,Barcelona,080193,Barcelonès,Carrer,SANT PAU,9-11,08001,4 estrelles,149,82,B44832079,"OCEAN BARCELONA HOTELES, S.L.",hotel,False,295,41.37998177436281,2.1728476146789286,codigo_registro,,,,False,coordenada
HB-000078,Nouvel,Barcelona,080193,Barcelonès,Carrer,Santa Anna,18-20,08002,3 estrelles,136,78,B58434671,"HECAME EXPLOTACIONES TURÍSTICAS, SL",hotel,False,330,41.38530378088554,2.1715445758064593,codigo_registro,,,,False,coordenada
HB-000080,Oriente Atiram Hotel,Barcelona,080193,Barcelonès,Carrer,Rambla,45-47,08001,3 estrelles,270,142,B66195892,"SLON ZOLTY, S.L.",hotel,False,785,41.37981376393028,2.174220296291638,codigo_registro,,,,False,coordenada
HB-000081,Palermo,Barcelona,080193,Barcelonès,Carrer,Boqueria,21,08002,No aplica,42,27,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-000082,Park Hotel,Barcelona,080193,Barcelonès,Avinguda,Marquès de l'Argentera,11,08003,3 estrelles,157,91,B58082108,HORECA SL,hotel,False,319,41.38425443779292,2.1843724753789293,codigo_registro,,,,False,coordenada
HB-000083,HOSTAL PENSION LOS MARTINEZ SL,Sabadell,081878,Vallès Occidental,Carrer,CAN VILOCA,52,08204,No aplica,15,8,B56931579,HOSTAL PENSION MARTINEZ SOCIEDAD LIMITADA,hotel,False,311,,,solo_registre,,,,False,municipio
HB-000085,Principal,Barcelona,080193,Barcelonès,Carrer,Junta del Comerç,8-12,08001,3 estrelles,174,111,B87230926,"BARDALITO INVESTMENTS, SLU",hotel,False,954,41.38010973790395,2.171172056333984,codigo_registro,,,,False,coordenada
HB-000087,Fontanella Green House,Barcelona,080193,Barcelonès,Via,Laietana,71,08003,No aplica,20,11,B55667364,ALPIS BARCELONA 2015 SOCIEDAD LIMITADA,hotel,False,304,,,solo_registre,,,,False,municipio
HB-000088,Lleó,Barcelona,080193,Barcelonès,Carrer,Pelai,22-26,08001,3 estrelles,175,92,B58929340,HOTEL LLEO SL,hotel,False,349,41.385694938808705,2.166454986668302,codigo_registro,,,,False,coordenada
HB-000089,HOSTAL LEVANTE,Barcelona,080193,Barcelonès,Carrer,Baixada de Sant Miquel,2,08002,No aplica,85,48,J60993532,HOSTAL LEVANTE SCP,hotel,False,1001,,,solo_registre,,,,False,municipio
HB-000090,Layetana,Barcelona,080193,Barcelonès,Plaça,Ramon Berenguer el Gran,2,08002,No aplica,32,20,G62806757,"HOSTAL LAYETANA, SCP",hotel,False,988,,,solo_registre,,,,False,municipio
HB-000094,Hostal Residencia Europa,Barcelona,080193,Barcelonès,Carrer,Boqueria,18,08002,No aplica,75,44,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-000097,Residencia 45,Barcelona,080193,Barcelonès,Carrer,Tallers,45,08001,No aplica,39,20,A07051881,"ESMAGUI, SA",hotel,False,3,,,solo_registre,,,,False,municipio
HB-000098,Via Augusta,Barcelona,080193,Barcelonès,Carrer,Via Augusta,63,08006,2 estrelles,137,87,B58969676,"VIPAMAR, S.L.",hotel,False,350,41.400092633075815,2.1514225517843806,codigo_registro,,,,False,coordenada
HB-000101,California,Barcelona,080193,Barcelonès,Carrer,Rauric,14,08002,3 estrelles,47,29,B60002136,"HOSMOPA, SL",hotel,False,375,41.38099143150901,2.1753216976795398,codigo_registro,,,,False,coordenada
HB-000114,Prisma,Barcelona,080193,Barcelonès,Avinguda,Josep Tarradellas,119-121,08029,2 estrelles,70,48,B31448822,"WHISTESTONE, SL",hotel,False,284,41.389147564538675,2.1429934561998336,codigo_registro,,,,False,coordenada
HB-000127,Capri,Sitges,082704,Garraf,Avinguda,Sofia,13-15,08870,3 estrelles,51,26,B59165597,"HOTELES CAPRI-VERACRUZ, S.L.U",hotel,False,353,,,solo_registre,,,,False,municipio
HB-000144,Playafels,Castelldefels,080569,Baix Llobregat,Lloc,Ribera de Sant Pere,1-9,08860,4 estrelles,70,34,A08193732,"RANCHO HOTEL, S.A.",hotel,False,16,,,solo_registre,,,,False,municipio
HB-000146,Gran Hotel Rey Don Jaime,Castelldefels,080569,Baix Llobregat,Avinguda,Hotel,22,08860,4 estrelles,410,220,B61832069,TURISTVICTOR SL (HOTEL REY DON JAIME),hotel,False,462,,,solo_registre,,,,False,municipio
HB-000157,Hostal Oliva,Barcelona,080193,Barcelonès,Passeig,Gràcia,32,08007,No aplica,26,16,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-000163,Balneari Termas Victoria,Caldes de Montbui,080333,Vallès Oriental,Carrer,Barcelona,12,08140,3 estrelles,141,85,A08667149,"BALNEARI TERMES VICTORIA, S.A",hotel,False,54,,,solo_registre,,,,False,municipio
HB-000164,Balneari Broquetas,Caldes de Montbui,080333,Vallès Oriental,Plaça,Font del Lleó,1,08140,3 estrelles,141,86,A58437724,"HOTEL BB, SA",hotel,False,116,,,solo_registre,,,,False,municipio
HB-000167,Santa Fe,Fogars de Montclús,080811,Vallès Oriental,Carrer,Santa Fe de Montseny,s/n,08470,No aplica,20,10,A50138577,"ARAMERSA, S.A.",hotel,False,87,,,solo_registre,,,,False,municipio
HB-000169,Gran Hotel Balneari Blancafort,"Garriga, la",080885,Vallès Oriental,Carrer,Mina,7,08530,4 estrelles,274,155,B66002189,"BLANCAFORT RESORT, S.L.",hotel,False,754,,,solo_registre,,,,False,municipio
HB-000196,Miramar,Badalona,080155,Barcelonès,Carrer,Santa Madrona,60,08911,3 estrelles,84,48,B62091699,"HOSTELERIA MIRAMAR BADALONA, SL",hotel,False,484,,,solo_registre,,,,False,municipio
HB-000197,Sant Pancraç,Cerdanyola del Vallès,082665,Vallès Occidental,Plaça,Pi-Bellaterra,2,08193,1 estrella,22,12,B61526315,"HOSTAL SANT PANCRAÇ, SL",hotel,False,444,,,solo_registre,,,,False,municipio
HB-000199,Casa Fonda Europa,Granollers,080961,Vallès Oriental,Carrer,Anselm Clavé,1,08400,3 estrelles,72,37,A58770371,"REUVA, SA",hotel,False,131,,,solo_registre,,,,False,municipio
HB-000208,Balmes,Calella,080351,Maresme,Carrer,Balmes,123,08370,3 estrelles,340,176,A58469255,"HOTELES COSTA DEL MARESME, SA",hotel,False,119,,,solo_registre,,,,False,municipio
HB-000221,Malgrat,Malgrat de Mar,081108,Maresme,Carretera,N-II,"KM 674,2",08380,No aplica,45,24,B60231297,"MOTEL MALGRAT, SL",hotel,False,382,,,solo_registre,,,,False,municipio
HB-000222,Husa Sant Bernat,Montseny,081379,Vallès Oriental,Carretera,BV-5301-Finca el Cot,"KM 20,8",08460,3 estrelles,46,23,A08791790,FAIRMONT REY JUAN CARLOS I,hotel,False,59,,,solo_registre,,,,False,municipio
HB-000225,ESPANYA - 30º HOTELS,Calella,080351,Maresme,Carrer,d' Anselm Clavé 80 / Jovara 152-154,-,08370,3 estrelles,143,80,B66599085,"TRANNA MANAGEMENT, S.L",hotel,False,832,,,solo_registre,,,,False,municipio
HB-000241,Antibes,Barcelona,080193,Barcelonès,Carrer,Diputació,394,08013,2 estrelles,137,69,A59084368,"HOTIBES, SA",hotel,False,140,41.39854480962535,2.1780779539887094,codigo_registro,,,,False,coordenada
HB-000245,HOTEL EL CASTELL,Sant Boi de Llobregat,082009,Baix Llobregat,Carrer,EL CASTELL,1,08830,3 estrelles,77,44,B67177642,HOTELS BY NUMBERS SL,hotel,False,888,,,solo_registre,,,,False,municipio
HB-000249,Garbí,Calella,080351,Maresme,Passeig,Roques,3-5,08370,3 estrelles,308,154,B66616962,GARBI MARESME 2015 S.L.,hotel,False,834,,,solo_registre,,,,False,municipio
HB-000250,Hostal Maricel,Sitges,082704,Garraf,Carrer,Tacó,13,08870,No aplica,20,10,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-000253,Celimar,Sitges,082704,Garraf,Passeig,Ribera,20,08870,3 estrelles,32,24,B60633054,"PICELTUR, S.L.",hotel,False,399,,,solo_registre,,,,False,municipio
HB-000258,Medium Sitges Park,Sitges,082704,Garraf,Carrer,Jesús,16,08870,3 estrelles,165,85,B65573362,TRINER LAND SL,hotel,False,710,,,solo_registre,,,,False,municipio
HB-000268,Normandie,Sitges,082704,Garraf,Carrer,Sant Bartomeu,20,08870,1 estrella,17,16,B62559505,"HOTELES PINOCEL, SL",hotel,False,517,,,solo_registre,,,,False,municipio
HB-000273,IBERSOL SORRA D'OR,Malgrat de Mar,081108,Maresme,Passeig,del Llevant,1,08380,2 estrelles,443,254,B16765588,BUDA SORRA SOCIEDAD LIMITADA,hotel,False,252,,,solo_registre,,,,False,municipio
HB-000276,Tròpic Park,Malgrat de Mar,081108,Maresme,Passeig,Marítim,68,08380,4 estrelles,391,204,A08456964,"CARTAGO NOVA, SA",hotel,False,48,,,solo_registre,,,,False,municipio
HB-000279,Bel-Air,Castelldefels,080569,Baix Llobregat,Passeig,Marítim,169,08860,4 estrelles,86,44,B08179608,"SASOTOVI, S.L.",hotel,False,201,,,solo_registre,,,,False,municipio
HB-000280,Carlets,Castelldefels,080569,Baix Llobregat,Avinguda,Banys,11,08860,1 estrella,31,16,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-000283,HOTEL 153,Castelldefels,080569,Baix Llobregat,Passeig,de la Marina,153,08860,3 estrelles,62,32,B63943971,TRAVEL RENTING SL,hotel,False,616,,,solo_registre,,,,False,municipio
HB-000293,Haromar,Calella,080351,Maresme,Passeig,Roques,32,08370,3 estrelles,206,111,A58489238,"HARO E HIJOS, SA",hotel,False,122,,,solo_registre,,,,False,municipio
HB-000296,HOTEL MARITIM,Calella,080351,Maresme,Passeig,LES ROQUES,s/n,08370,4 estrelles,311,162,A08240525,HOSTOMISA SA,hotel,False,25,,,solo_registre,,,,False,municipio
HB-000301,Sant Jordi,Calella,080351,Maresme,Avinguda,Turisme,80-88,08370,5 estrelles,73,37,A08899866,HOTEL SANT JORDI SA,hotel,False,70,,,solo_registre,,,,False,municipio
HB-000310,Neptuno,Calella,080351,Maresme,Carrer,Sant Josep,82-84,08370,3 estrelles,191,100,B58014382,"MALBA, SL",hotel,False,317,,,solo_registre,,,,False,municipio
HB-000312,Arroyo,Castelldefels,080569,Baix Llobregat,Passeig,Marítim,114,08860,2 estrelles,30,15,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-000317,HCC Hotel Taber,Barcelona,080193,Barcelonès,Carrer,Aragó,256,08007,3 estrelles,169,92,B63508691,HCC TABER S.L.,hotel,False,588,41.39066219821351,2.1631307242099997,codigo_registro,,,,False,coordenada
HB-000319,Cortes,Barcelona,080193,Barcelonès,Carrer,Santa Anna,25,08002,2 estrelles,72,44,B08854986,"IMPLEXSEL IBERIA, SL",hotel,False,228,41.385520512782165,2.171666520341029,codigo_registro,,,,False,coordenada
HB-000320,Goya,Barcelona,080193,Barcelonès,Carrer,Pau Claris,74,08010,No aplica,21,12,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-000328,Hostal El Putxet,Barcelona,080193,Barcelonès,Carrer,Ballester,13,08023,No aplica,24,18,B66068362,DDA HOTEL FUND SL,hotel,False,764,41.40589121638933,2.144640409035982,codigo_registro,,,,False,coordenada
HB-000329,Hesperia Barri Gòtic,Barcelona,080193,Barcelonès,Carrer,Ample,31,08002,3 estrelles,115,71,A59114744,HOTELERA METROPOL SA,hotel,False,142,41.38046232752719,2.179928349935375,codigo_registro,,,,False,coordenada
HB-000336,H Top Pineda Palace,Pineda de Mar,081635,Maresme,Passeig,Marítim,9,08397,4 estrelles superior,388,194,B55014104,"H POINT WORLD TOP HOTELS, S.L.",hotel,False,298,,,solo_registre,,,,False,municipio
HB-000338,HOTEL MERCE,Pineda de Mar,081635,Maresme,Carrer,Reverend Antoni Doltra,2-4,08397,3 estrelles,265,153,B08873861,BUCH FAMILIA S.L.,hotel,False,231,,,solo_registre,,,,False,municipio
HB-000339,FERGUS Club Pineda Splash,Pineda de Mar,081635,Maresme,Carrer,de les puntaires,20,08397,4 estrelles,498,246,B66451402,"FRINGIAN, S.L.",hotel,False,816,,,solo_registre,,,,False,municipio
HB-000348,Madison Bahia,Sitges,082704,Garraf,Carrer,Parellades,31-33,08870,2 estrelles,49,25,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-000358,LITTLE BEACH HOUSE BARCELONA,Sitges,082704,Garraf,Avinguda,de Josep Llorach,1,08871,2 estrelles,41,21,B66519513,"LITTLE BEACH HOUSE BARCELONA,S.L.",hotel,False,825,,,solo_registre,,,,False,municipio
HB-000362,Lima,Barcelona,080193,Barcelonès,Carrer,Fontanella,16,08010,No aplica,6,4,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-000363,Montserrat,Sitges,082704,Garraf,Carrer,Espalter,27,08870,2 estrelles,49,28,J61338752,"HOTEL MONTSERRAT, SCP",hotel,False,1002,,,solo_registre,,,,False,municipio
HB-000364,PLATJADOR,Sitges,082704,Garraf,Passeig,de la Ribera,35,08870,3 estrelles,114,59,B08829871,CANTAMAR S L,hotel,False,224,,,solo_registre,,,,False,municipio
HB-000366,HOTEL UTOPIA,Sitges,082704,Garraf,Carrer,de Socias,22,08870,2 estrelles,68,38,B64202161,BARCELONA GO SL,hotel,False,629,,,solo_registre,,,,False,municipio
HB-000371,jaume I,Barcelona,080193,Barcelonès,Carrer,Jaume I,11,08002,1 estrella,67,39,B66256546,"VINECUA, SL",hotel,False,795,41.38335786031799,2.1778877184083916,codigo_registro,,,,False,coordenada
HB-000372,Eurostars Cristal Palace,Barcelona,080193,Barcelonès,Carrer,Diputació,257,08007,4 estrelles,250,148,A08258857,"LAS INICIATIVAS HOSTELERAS, SA",hotel,False,30,41.38982724010406,2.1660849408702276,codigo_registro,,,,False,coordenada
HB-000381,Alexandra,Sitges,082704,Garraf,Carrer,Rafael Termes,20,08870,1 estrella,32,16,J65926602,"CONTASTIN ET SAIS, SCP",hotel,False,1028,,,solo_registre,,,,False,municipio
HB-000386,Zènit Barcelona,Barcelona,080193,Barcelonès,Carrer,Santaló,8,08021,4 estrelles,118,71,E80601297,"HOTEL ZENIT, CB",hotel,False,978,41.3949438601972,2.1468868053299315,codigo_registro,,,,False,coordenada
HB-000387,Nostre Mar Aparthotel,Pineda de Mar,081635,Maresme,Carrer,Tarragona,2,08397,3 estrelles,62,31,B58109752,"PROMARSOL, SL",hotel,False,320,,,solo_registre,,,,False,municipio
HB-000388,HOTEL SORRABONA,Pineda de Mar,081635,Maresme,Passeig,Marítim,10,08397,4 estrelles,150,75,B08815441,HOTEL SORRABONA SL,hotel,False,222,,,solo_registre,,,,False,municipio
