licencia_id,nombre_comercial,tipo,municipio,codi_ine,barrio,categoria,estrellas,tipo_alojamiento,plazas,habitaciones,titular_id,lat,lon,precision,precio_noche_final,banda_precio,precio_plaza,banda_plaza,precio_es_estimado,apoyo_estimacion
HB-000069,Vincci Mae,hotel,Barcelona,080193,Sant Gervasi - Galvany,4 estrelles,4.0,hotel_estrellas,170.0,85.0,172.0,41.39339076062834,2.146037164829496,exacta,189.32,€€€,94.66,€€€,False,observado
HB-000071,Cuatro Naciones,hotel,Barcelona,080193,el Barri Gòtic,2 estrelles,2.0,hotel_estrellas,106.0,54.0,975.0,41.37927717941231,2.175171863820001,exacta,144.36000061035156,€€,73.54,€€€,True,suficiente
HB-000073,HOTEL ESPAÑA,hotel,Barcelona,080193,el Raval,4 estrelles,4.0,hotel_estrellas,149.0,82.0,295.0,41.37998177436281,2.1728476146789286,exacta,181.74,€€€,100.02,€€€,False,observado
HB-000078,Nouvel,hotel,Barcelona,080193,el Barri Gòtic,3 estrelles,3.0,hotel_estrellas,136.0,78.0,330.0,41.38530378088554,2.1715445758064598,exacta,146.9,€€,84.25,€€€,False,observado
HB-000080,Oriente Atiram Hotel,hotel,Barcelona,080193,el Raval,3 estrelles,3.0,hotel_estrellas,270.0,142.0,785.0,41.37981376393028,2.174220296291638,exacta,142.14,€€,74.76,€€€,False,observado
HB-000081,Palermo,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,42.0,27.0,,41.38149616,2.17407083,geocodificada,102.8,€€,66.09,€€,False,observado
HB-000082,Park Hotel,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",3 estrelles,3.0,hotel_estrellas,157.0,91.0,319.0,41.38425443779292,2.1843724753789293,exacta,144.93,€€,84.0,€€€,False,observado
HB-000083,HOSTAL PENSION LOS MARTINEZ SL,hotel,Sabadell,081878,,No aplica,,,15.0,8.0,311.0,41.52711943,2.12269745,geocodificada,,,,,,
HB-000085,Principal,hotel,Barcelona,080193,el Raval,3 estrelles,3.0,hotel_estrellas,174.0,111.0,954.0,41.38010973790395,2.171172056333984,exacta,154.75999450683594,€€,98.73,€€€,True,suficiente
HB-000087,Fontanella Green House,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,20.0,11.0,304.0,41.38827082,2.17284373,geocodificada,117.46,€€,64.6,€€,False,observado
HB-000088,Lleó,hotel,Barcelona,080193,el Raval,3 estrelles,3.0,hotel_estrellas,175.0,92.0,349.0,41.38569493880871,2.166454986668302,exacta,146.28,€€,76.9,€€€,False,observado
HB-000089,HOSTAL LEVANTE,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,85.0,48.0,1001.0,41.38134104,2.1765847,geocodificada,98.96,€,55.88,€€,False,observado
HB-000090,Layetana,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,32.0,20.0,988.0,41.38460127,2.17744791,geocodificada,117.75,€€,73.59,€€€,True,justo
HB-000094,Hostal Residencia Europa,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,75.0,44.0,,41.38152139,2.1744338,geocodificada,122.03,€€,71.59,€€€,False,observado
HB-000097,Residencia 45,hotel,Barcelona,080193,el Raval,No aplica,,sin_estrellas,39.0,20.0,3.0,41.38479637,2.16797334,geocodificada,67.33,€,34.53,€,False,observado
HB-000098,Via Augusta,hotel,Barcelona,080193,Sant Gervasi - Galvany,2 estrelles,2.0,hotel_estrellas,137.0,87.0,350.0,41.400092633075815,2.151422551784381,exacta,133.60000610351562,€€,84.84,€€€,True,suficiente
HB-000101,California,hotel,Barcelona,080193,el Barri Gòtic,3 estrelles,3.0,hotel_estrellas,47.0,29.0,375.0,41.38099143150901,2.17532169767954,exacta,174.88,€€,107.9,€€€,False,observado
HB-000114,Prisma,hotel,Barcelona,080193,les Corts,2 estrelles,2.0,hotel_estrellas,70.0,48.0,284.0,41.38914756453868,2.1429934561998336,exacta,134.47000122070312,€€,92.21,€€€,True,suficiente
HB-000127,Capri,hotel,Sitges,082704,,3 estrelles,,,51.0,26.0,353.0,41.23491671,1.80331731,geocodificada,,,,,,
HB-000144,Playafels,hotel,Castelldefels,080569,,4 estrelles,,,70.0,34.0,16.0,,,,,,,,,
HB-000146,Gran Hotel Rey Don Jaime,hotel,Castelldefels,080569,,4 estrelles,,,410.0,220.0,462.0,41.26999026,1.96171823,geocodificada,,,,,,
HB-000157,Hostal Oliva,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,26.0,16.0,,41.39081934,2.16709172,geocodificada,120.12999725341795,€€,73.93,€€€,True,justo
HB-000163,Balneari Termas Victoria,hotel,Caldes de Montbui,080333,,3 estrelles,,,141.0,85.0,54.0,41.63389003,2.16165339,geocodificada,,,,,,
HB-000164,Balneari Broquetas,hotel,Caldes de Montbui,080333,,3 estrelles,,,141.0,86.0,116.0,41.63464596,2.16165846,geocodificada,,,,,,
HB-000167,Santa Fe,hotel,Fogars de Montclús,080811,,No aplica,,,20.0,10.0,87.0,41.72890531,2.44293434,geocodificada,,,,,,
HB-000169,Gran Hotel Balneari Blancafort,hotel,"Garriga, la",080885,,4 estrelles,,,274.0,155.0,754.0,,,,,,,,,
HB-000196,Miramar,hotel,Badalona,080155,,3 estrelles,,,84.0,48.0,484.0,41.45028756,2.25369629,geocodificada,,,,,,
HB-000197,Sant Pancraç,hotel,Cerdanyola del Vallès,082665,,1 estrella,,,22.0,12.0,444.0,41.5008865,2.0897951,geocodificada,,,,,,
HB-000199,Casa Fonda Europa,hotel,Granollers,080961,,3 estrelles,,,72.0,37.0,131.0,41.6082307,2.28904933,geocodificada,,,,,,
HB-000208,Balmes,hotel,Calella,080351,,3 estrelles,,,340.0,176.0,119.0,41.6190055,2.66699022,geocodificada,,,,,,
HB-000221,Malgrat,hotel,Malgrat de Mar,081108,,No aplica,,,45.0,24.0,382.0,,,,,,,,,
HB-000222,Husa Sant Bernat,hotel,Montseny,081379,,3 estrelles,,,46.0,23.0,59.0,,,,,,,,,
HB-000225,ESPANYA - 30º HOTELS,hotel,Calella,080351,,3 estrelles,,,143.0,80.0,832.0,41.61333507,2.66063092,geocodificada,,,,,,
HB-000241,Antibes,hotel,Barcelona,080193,el Fort Pienc,2 estrelles,2.0,hotel_estrellas,137.0,69.0,140.0,41.39854480962535,2.1780779539887094,exacta,134.7,€€,67.84,€€,False,observado
HB-000245,HOTEL EL CASTELL,hotel,Sant Boi de Llobregat,082009,,3 estrelles,,,77.0,44.0,888.0,41.34499717,2.04360591,geocodificada,,,,,,
HB-000249,Garbí,hotel,Calella,080351,,3 estrelles,,,308.0,154.0,834.0,41.61148848,2.65431532,geocodificada,,,,,,
HB-000250,Hostal Maricel,hotel,Sitges,082704,,No aplica,,,20.0,10.0,,41.23544033,1.81054276,geocodificada,,,,,,
HB-000253,Celimar,hotel,Sitges,082704,,3 estrelles,,,32.0,24.0,399.0,41.23513327,1.80918955,geocodificada,,,,,,
HB-000258,Medium Sitges Park,hotel,Sitges,082704,,3 estrelles,,,165.0,85.0,710.0,41.23703282,1.81021843,geocodificada,,,,,,
HB-000268,Normandie,hotel,Sitges,082704,,1 estrella,,,17.0,16.0,517.0,41.23731515,1.80933915,geocodificada,,,,,,
HB-000273,IBERSOL SORRA D'OR,hotel,Malgrat de Mar,081108,,2 estrelles,,,443.0,254.0,252.0,41.64191596,2.74183855,geocodificada,,,,,,
HB-000276,Tròpic Park,hotel,Malgrat de Mar,081108,,4 estrelles,,,391.0,204.0,48.0,,,,,,,,,
HB-000279,Bel-Air,hotel,Castelldefels,080569,,4 estrelles,,,86.0,44.0,201.0,41.2653486,1.97654478,geocodificada,,,,,,
HB-000280,Carlets,hotel,Castelldefels,080569,,1 estrella,,,31.0,16.0,,,,,,,,,,
HB-000283,HOTEL 153,hotel,Castelldefels,080569,,3 estrelles,,,62.0,32.0,616.0,41.26746014,1.97330945,geocodificada,,,,,,
HB-000293,Haromar,hotel,Calella,080351,,3 estrelles,,,206.0,111.0,122.0,41.61067478,2.6514915,geocodificada,,,,,,
HB-000296,HOTEL MARITIM,hotel,Calella,080351,,4 estrelles,,,311.0,162.0,25.0,,,,,,,,,
HB-000301,Sant Jordi,hotel,Calella,080351,,5 estrelles,,,73.0,37.0,70.0,41.61116952,2.6495874,geocodificada,,,,,,
HB-000310,Neptuno,hotel,Calella,080351,,3 estrelles,,,191.0,100.0,317.0,41.61534755,2.66009665,geocodificada,,,,,,
HB-000312,Arroyo,hotel,Castelldefels,080569,,2 estrelles,,,30.0,15.0,,41.26623782,1.98307095,geocodificada,,,,,,
HB-000317,HCC Hotel Taber,hotel,Barcelona,080193,la Dreta de l'Eixample,3 estrelles,3.0,hotel_estrellas,169.0,92.0,588.0,41.39066219821351,2.16313072421,exacta,156.32,€€,85.1,€€€,False,observado
HB-000319,Cortes,hotel,Barcelona,080193,el Barri Gòtic,2 estrelles,2.0,hotel_estrellas,72.0,44.0,228.0,41.385520512782165,2.171666520341029,exacta,131.03,€€,80.07,€€€,False,observado
HB-000320,Goya,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,21.0,12.0,,41.38938401,2.17174449,geocodificada,130.08999633789062,€€,74.34,€€€,True,suficiente
HB-000328,Hostal El Putxet,hotel,Barcelona,080193,el Putxet i el Farró,No aplica,,sin_estrellas,24.0,18.0,764.0,41.40589121638933,2.144640409035982,exacta,99.42,€,74.57,€€€,False,observado
HB-000329,Hesperia Barri Gòtic,hotel,Barcelona,080193,el Barri Gòtic,3 estrelles,3.0,hotel_estrellas,115.0,71.0,142.0,41.38046232752719,2.179928349935375,exacta,166.03,€€,102.51,€€€,False,observado
HB-000336,H Top Pineda Palace,hotel,Pineda de Mar,081635,,4 estrelles superior,,,388.0,194.0,298.0,41.62158262,2.69023612,geocodificada,,,,,,
HB-000338,HOTEL MERCE,hotel,Pineda de Mar,081635,,3 estrelles,,,265.0,153.0,231.0,41.62819847,2.68981936,geocodificada,,,,,,
HB-000339,FERGUS Club Pineda Splash,hotel,Pineda de Mar,081635,,4 estrelles,,,498.0,246.0,816.0,41.62631998,2.69218675,geocodificada,,,,,,
HB-000348,Madison Bahia,hotel,Sitges,082704,,2 estrelles,,,49.0,25.0,,41.23634986,1.80745076,geocodificada,,,,,,
HB-000358,LITTLE BEACH HOUSE BARCELONA,hotel,Sitges,082704,,2 estrelles,,,41.0,21.0,825.0,41.25455885,1.90448014,geocodificada,,,,,,
HB-000362,Lima,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,6.0,4.0,,41.38798429,2.17249943,geocodificada,112.5999984741211,€€,75.07,€€€,True,suficiente
HB-000363,Montserrat,hotel,Sitges,082704,,2 estrelles,,,49.0,28.0,1002.0,41.23702695,1.8065266,geocodificada,,,,,,
HB-000364,PLATJADOR,hotel,Sitges,082704,,3 estrelles,,,114.0,59.0,224.0,41.23504458,1.80771935,geocodificada,,,,,,
HB-000366,HOTEL UTOPIA,hotel,Sitges,082704,,2 estrelles,,,68.0,38.0,629.0,41.23248371,1.79499511,geocodificada,,,,,,
HB-000371,jaume I,hotel,Barcelona,080193,el Barri Gòtic,1 estrella,1.0,hotel_estrellas,67.0,39.0,795.0,41.38335786031799,2.177887718408392,exacta,128.77000427246094,€€,74.96,€€€,True,suficiente
HB-000372,Eurostars Cristal Palace,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,250.0,148.0,30.0,41.38982724010406,2.166084940870228,exacta,164.94000244140625,€€,97.64,€€€,True,suficiente
HB-000381,Alexandra,hotel,Sitges,082704,,1 estrella,,,32.0,16.0,1028.0,41.23673365,1.80501604,geocodificada,,,,,,
HB-000386,Zènit Barcelona,hotel,Barcelona,080193,Sant Gervasi - Galvany,4 estrelles,4.0,hotel_estrellas,118.0,71.0,978.0,41.3949438601972,2.1468868053299315,exacta,175.14,€€€,105.38,€€€,False,observado
HB-000387,Nostre Mar Aparthotel,hotel,Pineda de Mar,081635,,3 estrelles,,,62.0,31.0,320.0,41.62257435,2.69097584,geocodificada,,,,,,
HB-000388,HOTEL SORRABONA,hotel,Pineda de Mar,081635,,4 estrelles,,,150.0,75.0,222.0,41.62138472,2.68946517,geocodificada,,,,,,
HB-000403,Ciudad de Castelldefels,hotel,Castelldefels,080569,,3 estrelles,,,300.0,104.0,16.0,41.26740246,1.96680615,geocodificada,,,,,,
HB-000418,HOTEL URPI,hotel,Sabadell,081878,,3 estrelles,,,237.0,121.0,415.0,41.55303052,2.1056225,geocodificada,,,,,,
HB-000421,El Cid,hotel,Sitges,082704,,1 estrella,,,145.0,76.0,973.0,,,,,,,,,
HB-000424,Galeón,hotel,Sitges,082704,,3 estrelles,,,83.0,47.0,196.0,41.23757241,1.80824613,geocodificada,,,,,,
HB-000428,Rocatel,hotel,Canet de Mar,080403,,1 estrella,,,76.0,40.0,,,,,,,,,,
HB-000439,Ciudad Condal,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,22.0,14.0,,41.39337193,2.16175861,geocodificada,133.58999633789062,€€,85.01,€€€,True,suficiente
HB-000443,Lourdes,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",No aplica,,sin_estrellas,47.0,27.0,526.0,41.38484012,2.17991866,geocodificada,129.72000122070312,€€,74.52,€€€,True,justo
HB-000446,Casa Pince,hotel,Barcelona,080193,el Barri Gòtic,2 estrelles,2.0,hotel_estrellas,70.0,38.0,251.0,41.38116956764499,2.175037990346006,exacta,140.89,€€,76.48,€€€,False,observado
HB-000448,Lirio,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,31.0,21.0,,41.37875896,2.17777534,geocodificada,111.28,€€,75.38,€€€,False,observado
HB-000454,Barcelona Center Inn,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,23.0,13.0,596.0,41.39318936,2.17372725,geocodificada,118.7300033569336,€€,67.11,€€,True,suficiente
HB-000456,Capitol,hotel,Barcelona,080193,el Poble Sec,No aplica,,sin_estrellas,20.0,11.0,,41.37312077,2.16798258,geocodificada,85.13,€,46.82,€€,False,observado
HB-000457,SOM NIT PORT VELL,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",No aplica,,sin_estrellas,20.0,10.0,750.0,41.38135744,2.18321589,geocodificada,125.97,€€,62.98,€€,False,observado
HB-000467,Palmera,hotel,Barcelona,080193,el Raval,No aplica,,sin_estrellas,33.0,20.0,723.0,41.38189524,2.1707537,geocodificada,104.23,€€,63.17,€€,False,observado
HB-000478,Turisol,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,27.0,17.0,,41.37888779,2.1767219,geocodificada,125.11000061035156,€€,78.77,€€€,True,justo
HB-000480,Toledano,hotel,Barcelona,080193,el Barri Gòtic,1 estrella,1.0,hotel_estrellas,30.0,17.0,,41.38514182378773,2.170638831395403,exacta,96.81,€,54.86,€€,False,observado
HB-000485,Outsite Barcelona,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,31.0,18.0,190.0,41.37997958,2.17989358,geocodificada,162.69,€€,94.47,€€€,False,observado
HB-000488,Sense especificar,hotel,Barcelona,080193,el Raval,2 estrelles,2.0,hotel_estrellas,80.0,52.0,687.0,41.3854076552862,2.169683995090584,exacta,144.9499969482422,€€,94.22,€€€,True,suficiente
HB-000491,Bienestar,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,26.0,16.0,,41.38128194,2.17433758,geocodificada,129.02000427246094,€€,79.4,€€€,True,justo
HB-000495,Santa Marta,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",2 estrelles,2.0,hotel_estrellas,108.0,47.0,445.0,41.3836820501458,2.185160503910115,exacta,150.57000732421875,€€,65.53,€€,True,suficiente
HB-000502,Hostal Ruta de Francia,hotel,Barcelona,080193,la Sagrada Família,No aplica,,sin_estrellas,17.0,13.0,,41.4037968,2.18205223,geocodificada,118.87000274658205,€€,90.9,€€€,True,suficiente
HB-000508,Hostal Rembrandt,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,42.0,27.0,,41.38378347,2.17349131,geocodificada,117.75,€€,75.7,€€€,True,justo
HB-000516,som nit triomf,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,20.0,11.0,750.0,41.39002266,2.17710554,geocodificada,130.08999633789062,€€,71.55,€€€,True,suficiente
HB-000558,Ceferino,hotel,Vilanova i la Geltrú,083073,,3 estrelles,,,52.0,22.0,998.0,41.2146278,1.72475751,geocodificada,,,,,,
HB-000573,Hostal Tres Leones,hotel,Vilassar de Mar,082191,,No aplica,,,10.0,6.0,,41.50156858,2.39132079,geocodificada,,,,,,
HB-000577,HOTEL SUIS,hotel,Sant Celoni,082021,,3 estrelles,,,65.0,34.0,521.0,41.68980712,2.4915801,geocodificada,,,,,,
HB-000589,Bonavista,hotel,Calella,080351,,No aplica,,,54.0,30.0,,41.61955033,2.66733033,geocodificada,,,,,,
HB-000605,Pancheta,hotel,Sant Pol de Mar,082359,,No aplica,,,18.0,11.0,,41.60031611,2.62083492,geocodificada,,,,,,
HB-000620,Casanovas,hotel,"Papiol, el",081580,,No aplica,,,22.0,14.0,1018.0,,,,,,,,,
HB-000624,Planamar,hotel,Malgrat de Mar,081108,,3 estrelles,,,309.0,156.0,207.0,41.64006648,2.73659709,geocodificada,,,,,,
HB-000627,Manel,hotel,Martorell,081141,,2 estrelles,,,51.0,29.0,230.0,41.47454426,1.93581354,geocodificada,,,,,,
HB-000633,Can Fisa,hotel,Corbera de Llobregat,080728,,2 estrelles,,,26.0,16.0,390.0,41.41589788,1.9170237,geocodificada,,,,,,
HB-000655,Mare Nostrum,hotel,Cabrera de Mar,080291,,No aplica,,,16.0,8.0,,,,,,,,,,
HB-000671,Medium Romàntic,hotel,Sitges,082704,,2 estrelles,,,59.0,36.0,430.0,41.23796344,1.81001239,geocodificada,,,,,,
HB-000674,TORINO,hotel,"Masnou, el",081189,,1 estrella,,,19.0,11.0,,,,,,,,,,
HB-000701,GAT RAVAL,hotel,Barcelona,080193,el Raval,No aplica,,sin_estrellas,41.0,24.0,885.0,41.38280939,2.16558179,geocodificada,130.5399932861328,€€,76.41,€€€,True,justo
HB-000702,Hotel Cèsar,hotel,Vilanova i la Geltrú,083073,,3 estrelles,,,49.0,30.0,480.0,41.21460155,1.72314619,geocodificada,,,,,,
HB-000709,HOTEL SORRA DAURADA SPLASH,hotel,Malgrat de Mar,081108,,4 estrelles,,,500.0,245.0,203.0,41.6404751,2.73733282,geocodificada,,,,,,
HB-000710,Rosa Nàutica,hotel,Malgrat de Mar,081108,,3 estrelles,,,273.0,142.0,199.0,,,,,,,,,
HB-000712,L'Hostalet de Canet,hotel,Canet de Mar,080403,,No aplica,,,22.0,12.0,632.0,41.58763617,2.58196172,geocodificada,,,,,,
HB-000723,Orleans,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",No aplica,,sin_estrellas,34.0,17.0,,41.38440389,2.18453051,geocodificada,129.72000122070312,€€,64.86,€€,True,justo
HB-000726,Camarote H,hotel,Castelldefels,080569,,1 estrella,,,17.0,10.0,838.0,41.26572472,1.97858378,geocodificada,,,,,,
HB-000729,Flora Parc,hotel,Castelldefels,080569,,3 estrelles,,,136.0,68.0,453.0,41.28593782,1.98623657,geocodificada,,,,,,
HB-000739,Portugal,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,23.0,16.0,,41.37788792,2.17821929,geocodificada,123.26000213623048,€€,85.75,€€€,True,justo
HB-000755,HOSTAL COLIBRI,hotel,Calella,080351,,No aplica,,,37.0,21.0,189.0,41.61600634,2.66066711,geocodificada,,,,,,
HB-000759,Miami,hotel,Calella,080351,,3 estrelles,,,282.0,145.0,68.0,41.61769376,2.66364114,geocodificada,,,,,,
HB-000760,Marisol,hotel,Calella,080351,,2 estrelles,,,147.0,85.0,40.0,41.61865623,2.66832308,geocodificada,,,,,,
HB-000764,Monteplaya,hotel,Malgrat de Mar,081108,,4 estrelles superior,,,296.0,168.0,152.0,41.63847963,2.73237611,geocodificada,,,,,,
HB-000776,Boutique Barcelona,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,12.0,6.0,1030.0,41.39388061,2.16541959,geocodificada,166.03,€€,83.02,€€€,False,observado
HB-000780,Sant Marçal,hotel,Montseny,081379,,1 estrella,,,16.0,8.0,,,,,,,,,,
HB-000782,Hostal BCN Ramblas,hotel,Barcelona,080193,el Raval,No aplica,,sin_estrellas,18.0,11.0,263.0,41.37570639,2.17066133,geocodificada,107.72000122070312,€€,65.83,€€,True,suficiente
HB-000791,Alegria Maripins,hotel,Malgrat de Mar,081108,,4 estrelles,,,360.0,205.0,736.0,41.63962487,2.73541354,geocodificada,,,,,,
HB-000801,Hostal Central Barcelona,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,18.0,11.0,,41.39644632,2.17528966,geocodificada,118.7300033569336,€€,72.56,€€€,True,suficiente
HB-000838,Aribau,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,No aplica,,sin_estrellas,6.0,3.0,,41.38758673,2.16021558,geocodificada,56.17,€,28.08,€,False,observado
HB-000839,Hotel Everest,hotel,Barcelona,080193,el Baix Guinardó,2 estrelles,2.0,hotel_estrellas,34.0,17.0,123.0,41.41131961651871,2.1732896725799096,exacta,99.14,€,49.57,€€,False,observado
HB-000845,Hostal Santcarlo,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,13.0,8.0,,41.38948805,2.17295069,geocodificada,83.2,€,51.2,€€,False,observado
HB-000855,Amílcar,hotel,Barcelona,080193,el Guinardó,1 estrella,1.0,hotel_estrellas,85.0,49.0,,41.42385563,2.17258536,geocodificada,109.11000061035156,€€,62.9,€€,True,suficiente
HB-000859,Lyon,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",1 estrella,1.0,hotel_estrellas,19.0,15.0,,41.38321993965877,2.184767263029884,exacta,87.86,€,69.36,€€,False,observado
HB-000862,Norma,hotel,Barcelona,080193,la Vila de Gràcia,No aplica,,sin_estrellas,27.0,18.0,,41.40059298,2.15444412,geocodificada,133.02000427246094,€€,88.68,€€€,True,justo
HB-000893,San Francisco,hotel,Cerdanyola del Vallès,082665,,No aplica,,,20.0,10.0,,41.4937536,2.13850097,geocodificada,,,,,,
HB-000898,HOTEL VILA,hotel,Calella,080351,,3 estrelles,,,316.0,164.0,637.0,41.61551769,2.65984923,geocodificada,,,,,,
HB-000899,Parisien,hotel,Barcelona,080193,el Poble Sec,No aplica,,sin_estrellas,20.0,13.0,,41.37437511,2.16928131,geocodificada,131.93,€€,85.75,€€€,False,observado
HB-000930,Hostal Montserrat,hotel,Montseny,081379,,No aplica,,,33.0,19.0,,,,,,,,,,
HB-000935,Mimi Las Ramblas,hotel,Barcelona,080193,el Raval,No aplica,,sin_estrellas,10.0,7.0,739.0,41.37916642,2.17442328,geocodificada,64.83,€,45.38,€€,False,observado
HB-000939,Safaja,hotel,Sant Quirze Safaja,082397,,1 estrella,,,10.0,5.0,1011.0,41.72797634,2.1517122,geocodificada,,,,,,
HB-000947,Annex,hotel,Barcelona,080193,el Barri Gòtic,1 estrella,1.0,hotel_estrellas,12.0,8.0,316.0,41.38325726026674,2.177936178383138,exacta,116.62999725341795,€€,77.75,€€€,True,justo
HB-000948,Sumus Hotel Stella & Spa 4*S,hotel,Pineda de Mar,081635,,4 estrelles superior,,,367.0,195.0,198.0,41.62470012,2.69341733,geocodificada,,,,,,
