id,name,host_id,host_name,calculated_host_listings_count,neighbourhood_group,neighbourhood,latitude,longitude,room_type,property_type,accommodates,bedrooms,beds,minimum_nights,precio_anuncio,precio_por_plaza,availability_365,number_of_reviews,number_of_reviews_ltm,last_review,review_scores_rating,license,price,licencia_regional,categoria_licencia,licencia_norm,prefijo,consta_en_registro,estado_licencia,motivo_estado,last_review_dt,motivo_exclusion
666020392449677597,BIG & NEW APARTMENT @ 900m from the BEACH / BORN,367112877.0,Francesco,15.0,Sant Martí,el Parc i la Llacuna del Poblenou,41.39367,2.18823,Entire home/apt,Entire vacation home,7.0,4.0,,7.0,,,0,56,0,2024-06-18,4.95,Barcelona - Regional registration number<br />HUTB-001735,,HUTB-001735,Apartamento turístico (HUTB / TU),HUTB-001735,HUTB,True,con_licencia,consta en el registro oficial,2024-06-18,sin_actividad_desde_09_2025
667414994619322879,Cozy and bright apartment to enjoy BCN safely,468299734.0,Jesus,1.0,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4018985,2.1498397,Entire home/apt,Entire rental unit,2.0,1.0,,3.0,,,0,17,0,2023-05-26,4.88,Barcelona - Regional registration number<br />HUTB-008161,,HUTB-008161,Apartamento turístico (HUTB / TU),HUTB-008161,HUTB,True,con_licencia,consta en el registro oficial,2023-05-26,sin_actividad_desde_09_2025
717918147430255956,Dip3,24931874.0,漫步,4.0,Eixample,l'Antiga Esquerra de l'Eixample,41.38542,2.16215,Entire home/apt,Entire condo,4.0,2.0,,3.0,,,0,1,0,2022-10-30,5.0,Barcelona - Regional registration number<br />HUTB-007807,,HUTB-007807,Apartamento turístico (HUTB / TU),HUTB-007807,HUTB,True,con_licencia,consta en el registro oficial,2022-10-30,sin_actividad_desde_09_2025
736908352439783217,Modern apartment in Sant Marti,3376710.0,Marianne,12.0,Sant Martí,Provençals del Poblenou,41.41421,2.20438,Entire home/apt,Entire rental unit,5.0,3.0,4.0,23.0,71.44,14.29,316,1,0,2023-06-23,5.0,Barcelona - Regional registration number<br />HUTB-006756,71.44,HUTB-006756,Apartamento turístico (HUTB / TU),HUTB-006756,HUTB,True,con_licencia,consta en el registro oficial,2023-06-23,sin_actividad_desde_09_2025
762115583697681861,ch6h6bb Large GroupFlat Las Ramblas-Plaza España,1447144.0,Acomodis Apartments,448.0,Sants-Montjuïc,el Poble Sec,41.3747456,2.1687985,Entire home/apt,Entire rental unit,12.0,6.0,12.0,1.0,959.0,79.92,365,2,0,2023-02-26,4.0,Barcelona - Regional registration number<br />HUTB-002592,959.0,HUTB-002592,Apartamento turístico (HUTB / TU),HUTB-002592,HUTB,True,con_licencia,consta en el registro oficial,2023-02-26,sin_actividad_desde_09_2025
795548873560018819,One bedroom apartment,208199613.0,Tomás,15.0,Ciutat Vella,el Raval,41.379102548,2.174108184,Entire home/apt,Entire rental unit,4.0,1.0,4.0,1.0,226.0,56.5,258,1,0,2024-08-30,4.0,Barcelona - Regional registration number<br />HUTB-002457<br /><br />Spain - National registration number<br />ESHFTU00000805600071447000700000000000000HUTB-0024576,226.0,HUTB-002457,Apartamento turístico (HUTB / TU),HUTB-002457,HUTB,True,con_licencia,consta en el registro oficial,2024-08-30,sin_actividad_desde_09_2025
795560670495311147,Two-Bedroom Apartment with Terrace,208199613.0,Tomás,15.0,Ciutat Vella,el Raval,41.379076808,2.174146324,Entire home/apt,Entire rental unit,5.0,2.0,4.0,1.0,260.0,52.0,235,4,1,2025-07-15,4.25,Barcelona - Regional registration number<br />HUTB-076789,260.0,HUTB-076789,Apartamento turístico (HUTB / TU),HUTB-076789,HUTB,True,con_licencia,consta en el registro oficial,2025-07-15,sin_actividad_desde_09_2025
802757391673405434,Sagrada Familia flat for 6 pple!,491301242.0,Konstantin,4.0,Eixample,el Fort Pienc,41.39935029185473,2.176562474383736,Entire home/apt,Entire rental unit,6.0,4.0,7.0,1.0,424.52,70.75,212,6,0,2023-09-15,4.83,Barcelona - Regional registration number<br />HUTB-046760<br /><br />Spain - National registration number<br />ESFCTU00000807300010176500000000000000000HUTB-0467605,424.52,HUTB-046760,Apartamento turístico (HUTB / TU),HUTB-046760,HUTB,True,con_licencia,consta en el registro oficial,2023-09-15,sin_actividad_desde_09_2025
843975708540678323,Appartement dans la Sagrada Familia II,1391607.0,Sh Barcelona Team,54.0,Eixample,la Sagrada Família,41.40822,2.1746144,Entire home/apt,Entire rental unit,4.0,2.0,3.0,3.0,257.67,64.42,308,38,2,2025-08-20,4.45,Barcelona - Regional registration number<br />HUTB-008035<br /><br />Spain - National registration number<br />ESFCTU00000805800068131800000000000000000HUTB-0080354,257.67,HUTB-008035,Apartamento turístico (HUTB / TU),HUTB-008035,HUTB,True,con_licencia,consta en el registro oficial,2025-08-20,sin_actividad_desde_09_2025
849010473355090427,Numa | 2 Bedroom Apartment with Balcony & Sofa Bed,503523430.0,Numa Barcelona Colmena,4.0,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4057322,2.1487462,Entire home/apt,Entire serviced apartment,6.0,2.0,3.0,1.0,239.4,39.9,297,2,0,2025-02-07,5.0,Barcelona - Regional registration number<br />HUTB-005532<br /><br />Spain - National registration number<br />ESFCTU00000806300012660800000000000000000000000054553,239.4,HUTB-005532,Apartamento turístico (HUTB / TU),HUTB-005532,HUTB,True,con_licencia,consta en el registro oficial,2025-02-07,sin_actividad_desde_09_2025
849427626663947834,Gracia & Park Güell Ground floor & patio,367112877.0,Francesco,15.0,Gràcia,Vallcarca i els Penitents,41.41194,2.14778,Entire home/apt,Entire rental unit,5.0,2.0,,7.0,,,0,32,0,2024-05-23,4.88,Barcelona - Regional registration number<br />HUTB-008523<br /><br />Spain - National registration number<br />ESFCTU00000804800042942300000000000000000000008523420,,HUTB-008523,Apartamento turístico (HUTB / TU),HUTB-008523,HUTB,True,con_licencia,consta en el registro oficial,2024-05-23,sin_actividad_desde_09_2025
862747820432662167,Barcelona Rector Triadó | 2-Bedroom Apt. + terrace,418270816.0,Limehome,13.0,Sants-Montjuïc,Hostafrancs,41.377277,2.144125,Entire home/apt,Entire rental unit,6.0,2.0,3.0,1.0,395.0,65.83,299,9,0,2025-04-08,4.78,Spain - National registration number<br />ESFCTU00000806700055058600000000000000000HUTB-0145772<br /><br />Barcelona - Regional registration number<br />HUTB-014577,395.0,HUTB-014577,Apartamento turístico (HUTB / TU),HUTB-014577,HUTB,True,con_licencia,consta en el registro oficial,2025-04-08,sin_actividad_desde_09_2025
870911753083476226,Cozy Duplex with Terrace in Gracia,13199607.0,Carlota,1.0,Gràcia,la Vila de Gràcia,41.4046,2.15471,Entire home/apt,Entire home,6.0,3.0,3.0,2.0,445.5,74.25,145,10,0,2024-03-31,4.9,Spain - National registration number<br />ESFCTU00000806600027507900000000000000000HUTB-0092786<br /><br />Barcelona - Regional registration number<br />HUTB-009278,445.5,HUTB-009278,Apartamento turístico (HUTB / TU),HUTB-009278,HUTB,True,con_licencia,consta en el registro oficial,2024-03-31,sin_actividad_desde_09_2025
879485762386282670,Uma Suites Sagrada Familia - Estudio,511837914.0,Uma Suites,3.0,Eixample,la Sagrada Família,41.4024627,2.1764974,Entire home/apt,Entire rental unit,2.0,1.0,1.0,1.0,205.0,102.5,84,4,0,2025-06-09,4.5,Barcelona - Regional registration number<br />HUTB-076690<br /><br />Spain - National registration number<br />ESFCTU0000080730001446490000000000000000HUTB076690456,205.0,HUTB-076690,Apartamento turístico (HUTB / TU),HUTB-076690,HUTB,True,con_licencia,consta en el registro oficial,2025-06-09,sin_actividad_desde_09_2025
902616134023182966,"Apartment with pool, garden, and parking by sea",10808083.0,Pepa,1.0,Sant Martí,la Vila Olímpica del Poblenou,41.39074908254854,2.19061858269041,Entire home/apt,Entire rental unit,6.0,3.0,8.0,31.0,380.94,63.49,334,1,0,2023-09-01,4.0,Spain - National registration number<br />ESFCNT00000811900008787300000000000000000000000000001<br /><br />Barcelona - Regional registration number<br />HUTB000008,380.94,HUTB000008,Apartamento turístico (HUTB / TU),HUTB-000008,HUTB,True,con_licencia,consta en el registro oficial,2023-09-01,sin_actividad_desde_09_2025
909315937234693602,Aticco Living Gracia - Boutique Apartments Rooftop,518888520.0,Aticco Living,105.0,Gràcia,la Vila de Gràcia,41.404045281447225,2.1525074588106974,Entire home/apt,Entire rental unit,4.0,3.0,3.0,2.0,287.5,71.88,196,6,0,2024-02-29,3.5,Spain - National registration number<br />ESFCTU00000806600001828700000000000000000HUTB-0073774<br /><br />Barcelona - Regional registration number<br />HUTB-007377,287.5,HUTB-007377,Apartamento turístico (HUTB / TU),HUTB-007377,HUTB,True,con_licencia,consta en el registro oficial,2024-02-29,sin_actividad_desde_09_2025
913581229263494529,Sagrada Familia Apartime,9784103.0,Apartime S.L,11.0,Eixample,la Sagrada Família,41.400780905,2.174068884,Entire home/apt,Entire rental unit,2.0,1.0,1.0,2.0,250.0,125.0,181,1,0,2023-10-25,5.0,Barcelona - Regional registration number<br />HUTB-007230<br /><br />Spain - National registration number<br />ESFCTU00000807300019951900000000000000000HUTB-0072308,250.0,HUTB-007230,Apartamento turístico (HUTB / TU),HUTB-007230,HUTB,True,con_licencia,consta en el registro oficial,2023-10-25,sin_actividad_desde_09_2025
925357299875420324,Apartamento Eixample Sagrada Familia P23,3615168.0,Eduardo,6.0,Eixample,la Dreta de l'Eixample,41.3976421,2.1703724,Entire home/apt,Entire rental unit,3.0,2.0,,3.0,,,0,27,0,2025-04-24,5.0,Spain - National registration number<br />ESHFTU00000805400043229500900000000000000HUTB-0767211<br /><br />Barcelona - Regional registration number<br />HUTB-076721,,HUTB-076721,Apartamento turístico (HUTB / TU),HUTB-076721,HUTB,True,con_licencia,consta en el registro oficial,2025-04-24,sin_actividad_desde_09_2025
935293020961594238,Apartamento céntrico Barcelona,23923228.0,Jordi,4.0,Sant Martí,el Camp de l'Arpa del Clot,41.41403409999999,2.1804695,Entire home/apt,Entire rental unit,4.0,2.0,2.0,2.0,399.5,99.88,162,2,0,2024-01-14,5.0,Barcelona - Regional registration number<br />HUTB076704<br /><br />Spain - National registration number<br />ESFCTU00000805800066961300000000000000000HUTB-0767044,399.5,HUTB076704,Apartamento turístico (HUTB / TU),HUTB-076704,HUTB,True,con_licencia,consta en el registro oficial,2024-01-14,sin_actividad_desde_09_2025
941144778839882076,Nice 2 Bedroom Flat steps from Las Ramblas & Port!,1447144.0,Acomodis Apartments,448.0,Sants-Montjuïc,el Poble Sec,41.37303,2.17141,Entire home/apt,Entire rental unit,4.0,2.0,3.0,1.0,788.0,197.0,270,1,0,2024-03-10,4.0,Barcelona - Regional registration number<br />HUTB-000066,788.0,HUTB-000066,Apartamento turístico (HUTB / TU),HUTB-000066,HUTB,True,con_licencia,consta en el registro oficial,2024-03-10,sin_actividad_desde_09_2025
941267843854689530,Nice Group Flat 4bedr 4bathr 2 flats Port-Ramblas,1447144.0,Acomodis Apartments,448.0,Sants-Montjuïc,el Poble Sec,41.37285791189962,2.169444250042256,Entire home/apt,Entire rental unit,8.0,4.0,6.0,1.0,1575.0,196.88,270,1,0,2025-01-23,5.0,Barcelona - Regional registration number<br />HUTB-000067,1575.0,HUTB-000067,Apartamento turístico (HUTB / TU),HUTB-000067,HUTB,True,con_licencia,consta en el registro oficial,2025-01-23,sin_actividad_desde_09_2025
960741517135824803,"Spacious, Bright and modern 4BD in Gran Via",394270439.0,Laura,40.0,Ciutat Vella,el Raval,41.38583,2.16506,Entire home/apt,Entire rental unit,9.0,4.0,,31.0,,,18,10,0,2024-01-01,4.9,Barcelona - Regional registration number<br />HUTB-005697<br /><br />Spain - National registration number<br />ESFCNT00F10805600022502000000000000000000000000000000,,HUTB-005697,Apartamento turístico (HUTB / TU),HUTB-005697,HUTB,True,con_licencia,consta en el registro oficial,2024-01-01,sin_actividad_desde_09_2025
962334318588170173,Nice GroupFlat 8 bedr 6 bathr 3 flats Port-Ramblas,1447144.0,Acomodis Apartments,448.0,Sants-Montjuïc,el Poble Sec,41.371595667892045,2.16977754528434,Entire home/apt,Entire rental unit,16.0,8.0,11.0,1.0,2066.0,129.12,365,1,0,2024-09-10,5.0,Barcelona - Regional registration number<br />HUTB-000067,2066.0,HUTB-000067,Apartamento turístico (HUTB / TU),HUTB-000067,HUTB,True,con_licencia,consta en el registro oficial,2024-09-10,sin_actividad_desde_09_2025
979716604328446215,Nice 2 bedroom Apartment close St Pau Hospital,1447144.0,Acomodis Apartments,448.0,Sant Martí,el Camp de l'Arpa del Clot,41.41173,2.18155,Entire home/apt,Entire rental unit,4.0,2.0,3.0,1.0,651.0,162.75,269,1,1,2025-08-04,5.0,Barcelona - Regional registration number<br />HUTB-003545,651.0,HUTB-003545,Apartamento turístico (HUTB / TU),HUTB-003545,HUTB,True,con_licencia,consta en el registro oficial,2025-08-04,sin_actividad_desde_09_2025
980349688183793774,Cozy and central apartment,151733127.0,Hoomy Bcn,1.0,Horta-Guinardó,el Baix Guinardó,41.41217842698631,2.165413751322045,Entire home/apt,Entire condo,6.0,2.0,,2.0,,,1,7,1,2025-08-10,5.0,Barcelona - Regional registration number<br />HUTB-007562,,HUTB-007562,Apartamento turístico (HUTB / TU),HUTB-007562,HUTB,True,con_licencia,consta en el registro oficial,2025-08-10,sin_actividad_desde_09_2025
996824937935693120,Sant Pau Modernist H COZY TWIN 2,367112877.0,Francesco,15.0,Sant Andreu,Navas,41.4189,2.1847,Entire home/apt,Entire rental unit,2.0,1.0,,7.0,,,0,4,0,2024-05-02,5.0,Barcelona - Regional registration number<br />HUTB-069380<br /><br />Spain - National registration number<br />ESFCTU00B008058000012167000000000000000000HUTB0693805,,HUTB-069380,Apartamento turístico (HUTB / TU),HUTB-069380,HUTB,True,con_licencia,consta en el registro oficial,2024-05-02,sin_actividad_desde_09_2025
999014137585731678,Sant Pau Modernist H COZY TWIN 1,367112877.0,Francesco,15.0,Sant Andreu,Navas,41.42062190587793,2.1845097833645784,Entire home/apt,Entire rental unit,3.0,2.0,,20.0,,,0,4,0,2023-11-06,5.0,Barcelona - Regional registration number<br />HUTB-069383<br /><br />Spain - National registration number<br />ESFCTU00B108058000012167000000000000000000HUTB0693833,,HUTB-069383,Apartamento turístico (HUTB / TU),HUTB-069383,HUTB,True,con_licencia,consta en el registro oficial,2023-11-06,sin_actividad_desde_09_2025
1010777930286882008,Apartment Plaza España-Fira 3º,120559440.0,Mari Carmen,1.0,Sants-Montjuïc,Hostafrancs,41.3758404,2.1437009,Entire home/apt,Entire vacation home,5.0,3.0,6.0,3.0,160.33,32.07,71,10,0,2025-06-15,5.0,Barcelona - Regional registration number<br />HUTB007971<br /><br />Spain - National registration number<br />ESFCTU0000080670002894790000000000000000HUTB007971795,160.33,HUTB007971,Apartamento turístico (HUTB / TU),HUTB-007971,HUTB,True,con_licencia,consta en el registro oficial,2025-06-15,sin_actividad_desde_09_2025
1015683414768230026,112TT64COR11 · Plaza España,1391607.0,Sh Barcelona Team,54.0,Eixample,Sant Antoni,41.37704,2.15642,Entire home/apt,Entire rental unit,3.0,2.0,3.0,7.0,219.57,73.19,329,38,0,2025-05-26,4.37,Barcelona - Regional registration number<br />HUTB-001687<br /><br />Spain - National registration number<br />ESFCTUO0000806900021227300000000000000000HUT8 -001687,219.57,HUTB-001687,Apartamento turístico (HUTB / TU),HUTB-001687,HUTB,True,con_licencia,consta en el registro oficial,2025-05-26,sin_actividad_desde_09_2025
1017356688808942192,Great 3 bedroom apartment Sagrada Familia!,1447144.0,Acomodis Apartments,448.0,Eixample,la Sagrada Família,41.40864,2.1786,Entire home/apt,Entire rental unit,4.0,3.0,3.0,2.0,439.5,109.88,270,6,0,2024-06-14,5.0,Barcelona - Regional registration number<br />HUTB002091,439.5,HUTB002091,Apartamento turístico (HUTB / TU),HUTB-002091,HUTB,True,con_licencia,consta en el registro oficial,2024-06-14,sin_actividad_desde_09_2025
1020074882962094525,Turo Park - Lujo 2 habitaciones + 2 baños,75620994.0,Sabrina,14.0,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3940126,2.1395385,Entire home/apt,Entire rental unit,4.0,2.0,2.0,10.0,287.6,71.9,233,2,1,2025-07-07,3.5,Spain - National registration number<br />ESFCTU0000080590004728450000000000000000HUTB011458208<br /><br />Barcelona - Regional registration number<br />HUTB-011458,287.6,HUTB-011458,Apartamento turístico (HUTB / TU),HUTB-011458,HUTB,True,con_licencia,consta en el registro oficial,2025-07-07,sin_actividad_desde_09_2025
1026673971311302976,Recently refurbished 2-bedroom duplex,265193861.0,BeBarceloner,125.0,Sants-Montjuïc,Sants,41.38436,2.14115,Entire home/apt,Entire rental unit,4.0,2.0,,3.0,241.67,60.42,213,1,0,2024-07-17,5.0,Spain - National registration number<br />ESFCTU00000805600066461400000000000000HUTB-072673-558<br /><br />Barcelona - Regional registration number<br />HUTB-072673,241.67,HUTB-072673,Apartamento turístico (HUTB / TU),HUTB-072673,HUTB,True,con_licencia,consta en el registro oficial,2024-07-17,sin_actividad_desde_09_2025
1026856731346737455,Great Apartment with Terrace Born center 3 people!,1447144.0,Acomodis Apartments,448.0,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38472532603616,2.1812827899944214,Entire home/apt,Entire rental unit,3.0,1.0,3.0,2.0,320.0,106.67,311,1,0,2024-04-12,5.0,Spain - National registration number<br />ESFCTU00000811900018053600000000000000000000018644809<br /><br />Barcelona - Regional registration number<br />HUTB-003805,320.0,HUTB-003805,Apartamento turístico (HUTB / TU),HUTB-003805,HUTB,True,con_licencia,consta en el registro oficial,2024-04-12,sin_actividad_desde_09_2025
1039180509338421359,Nice 12-Bedr Group Flat near Sagrada Familia 24ppl,1447144.0,Acomodis Apartments,448.0,Eixample,la Sagrada Família,41.40169,2.17597,Entire home/apt,Entire rental unit,16.0,12.0,18.0,1.0,3664.0,229.0,270,1,0,2024-04-28,5.0,Barcelona - Regional registration number<br />HUTB-011577,3664.0,HUTB-011577,Apartamento turístico (HUTB / TU),HUTB-011577,HUTB,True,con_licencia,consta en el registro oficial,2024-04-28,sin_actividad_desde_09_2025
1043980484757862393,Great 3-Bedroom apartment 2-Bathrooms L'Eixample,1447144.0,Acomodis Apartments,448.0,Eixample,la Nova Esquerra de l'Eixample,41.37902005050149,2.146970334745613,Entire home/apt,Entire rental unit,6.0,3.0,4.0,1.0,451.0,75.17,278,1,0,2025-06-01,5.0,Spain - National registration number<br />ESHFTU000008067000256426004000000000000000HUTB0067625<br /><br />Barcelona - Regional registration number<br />HUTB-006762,451.0,HUTB-006762,Apartamento turístico (HUTB / TU),HUTB-006762,HUTB,True,con_licencia,consta en el registro oficial,2025-06-01,sin_actividad_desde_09_2025
1045093479700785292,Group Flat 2 nice apartments El Born Old Town 8ppl,1447144.0,Acomodis Apartments,448.0,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38296,2.18087,Entire home/apt,Entire rental unit,8.0,6.0,7.0,1.0,845.0,105.62,310,1,0,2024-09-14,5.0,Barcelona - Regional registration number<br />HUTB003800,845.0,HUTB003800,Apartamento turístico (HUTB / TU),HUTB-003800,HUTB,True,con_licencia,consta en el registro oficial,2024-09-14,sin_actividad_desde_09_2025
1051338207146039925,Great 12-Bedrooms 8-Bathrooms Group Flat 27 ppl,1447144.0,Acomodis Apartments,448.0,Eixample,la Nova Esquerra de l'Eixample,41.37979281305531,2.1515038102154285,Entire home/apt,Entire rental unit,16.0,12.0,18.0,1.0,1826.0,114.12,270,1,0,2024-07-19,3.0,Spain - National registration number<br />ESFCTU00E308067000389186000000000000000000HUTB0089710<br /><br />Barcelona - Regional registration number<br />HUTB-008971,1826.0,HUTB-008971,Apartamento turístico (HUTB / TU),HUTB-008971,HUTB,True,con_licencia,consta en el registro oficial,2024-07-19,sin_actividad_desde_09_2025
1060266404133622778,Pierre & Vacances - Studio 3 personnes,540456518.0,Pierre Et Vacances,4.0,Sants-Montjuïc,Sants - Badal,41.37508930554593,2.1236785360173327,Entire home/apt,Entire rental unit,2.0,,2.0,1.0,,,360,2,0,2025-04-03,3.0,Barcelona - Regional registration number<br />HUTB-005413,,HUTB-005413,Apartamento turístico (HUTB / TU),HUTB-005413,HUTB,True,con_licencia,consta en el registro oficial,2025-04-03,sin_actividad_desde_09_2025
1096308508319443491,"Great Location 3 Bedrooms 1 Bathroom, L'Eixample",1447144.0,Acomodis Apartments,448.0,Eixample,la Nova Esquerra de l'Eixample,41.37854916079417,2.1467890932821247,Entire home/apt,Entire rental unit,5.0,3.0,4.0,1.0,451.0,90.2,278,2,0,2025-05-31,5.0,Spain - National registration number<br />ESHFTU000008067000256426007000000000000000HUTB0072596<br /><br />Barcelona - Regional registration number<br />HUTB-007259,451.0,HUTB-007259,Apartamento turístico (HUTB / TU),HUTB-007259,HUTB,True,con_licencia,consta en el registro oficial,2025-05-31,sin_actividad_desde_09_2025
1100017067608924440,Central and Spacious 5-bedroom Flat,528446174.0,Angella,1.0,Eixample,la Dreta de l'Eixample,41.40049393702659,2.1712937707351414,Entire home/apt,Entire rental unit,9.0,5.0,7.0,1.0,519.5,57.72,20,18,5,2025-08-26,4.94,Barcelona - Regional registration number<br />HUTB-010435<br /><br />Spain - National registration number<br />ESFCTU00D10805400037256000000000000000000HUTB-0104352,519.5,HUTB-010435,Apartamento turístico (HUTB / TU),HUTB-010435,HUTB,True,con_licencia,consta en el registro oficial,2025-08-26,sin_actividad_desde_09_2025
1101671063560980163,Group Flat 3 nice flats nice area Pl. Espanya 16pp,1447144.0,Acomodis Apartments,448.0,Eixample,la Nova Esquerra de l'Eixample,41.38064,2.14758,Entire home/apt,Entire rental unit,16.0,9.0,12.0,1.0,1284.0,80.25,365,1,0,2024-04-08,5.0,Spain - National registration number<br />ESHFTU000008067000256426001000000000000000HUTB0089859<br /><br />Barcelona - Regional registration number<br />HUTB-008985,1284.0,HUTB-008985,Apartamento turístico (HUTB / TU),HUTB-008985,HUTB,True,con_licencia,consta en el registro oficial,2024-04-08,sin_actividad_desde_09_2025
1103704412322820263,P2MAL1166 - Fantastic apartment,562920793.0,Mercantil Brescia,23.0,Eixample,la Sagrada Família,41.40687,2.17779,Entire home/apt,Entire rental unit,5.0,2.0,3.0,2.0,296.5,59.3,247,2,0,2025-03-10,5.0,Spain - National registration number<br />ESFCTU000008073000933731000000000000000HUTB-076687149<br /><br />Barcelona - Regional registration number<br />HUTB-076687,296.5,HUTB-076687,Apartamento turístico (HUTB / TU),HUTB-076687,HUTB,True,con_licencia,consta en el registro oficial,2025-03-10,sin_actividad_desde_09_2025
1112379860968362912,Navas 2,496924226.0,Holidu,1.0,Sant Andreu,Navas,41.4154118,2.1877208,Entire home/apt,Entire rental unit,6.0,3.0,,1.0,,,364,1,0,2024-06-11,4.0,Barcelona - Regional registration number<br />HUTB-004033,,HUTB-004033,Apartamento turístico (HUTB / TU),HUTB-004033,HUTB,True,con_licencia,consta en el registro oficial,2024-06-11,sin_actividad_desde_09_2025
1117870468049269184,Apt for 3 close to Plaça Catalunya,566729533.0,Enrique,7.0,Eixample,la Dreta de l'Eixample,41.39189904770456,2.1679844717072374,Entire home/apt,Entire rental unit,3.0,1.0,2.0,2.0,1039.5,346.5,37,39,1,2025-06-26,4.74,Barcelona - Regional registration number<br />HUTB-011494,1039.5,HUTB-011494,Apartamento turístico (HUTB / TU),HUTB-011494,HUTB,True,con_licencia,consta en el registro oficial,2025-06-26,sin_actividad_desde_09_2025
1119293730710917108,Acogedor estudio en Gracia,523314637.0,Maximo,1.0,Gràcia,la Vila de Gràcia,41.40255348596866,2.1607741237722453,Entire home/apt,Entire rental unit,2.0,1.0,1.0,1.0,245.0,122.5,307,3,0,2024-08-17,4.0,Barcelona - Regional registration number<br />HUTB-009561,245.0,HUTB-009561,Apartamento turístico (HUTB / TU),HUTB-009561,HUTB,True,con_licencia,consta en el registro oficial,2024-08-17,sin_actividad_desde_09_2025
1120246413792546112,112TT85GR1Ab · Apartamento con vistas,1391607.0,Sh Barcelona Team,54.0,Horta-Guinardó,el Baix Guinardó,41.41150772980684,2.166865243610872,Entire home/apt,Entire rental unit,5.0,3.0,3.0,2.0,306.33,61.27,309,39,2,2025-08-03,4.38,Barcelona - Regional registration number<br />HUTB-005309<br /><br />Spain - National registration number<br />ESFCTU0000080580001250410000000000000000-HUTB-0053-09,306.33,HUTB-005309,Apartamento turístico (HUTB / TU),HUTB-005309,HUTB,True,con_licencia,consta en el registro oficial,2025-08-03,sin_actividad_desde_09_2025
1120791125729506189,Almirall Beach 51,566054440.0,Lodging Apartments,11.0,Ciutat Vella,la Barceloneta,41.38131445860032,2.19224215525776,Entire home/apt,Entire rental unit,2.0,1.0,1.0,1.0,312.0,156.0,247,21,0,2025-06-15,4.38,Barcelona - Regional registration number<br />HUTB-077729<br /><br />Spain - National registration number<br />ESFCTU00000811900021202200000000000000000HUTB-0777292,312.0,HUTB-077729,Apartamento turístico (HUTB / TU),HUTB-077729,HUTB,True,con_licencia,consta en el registro oficial,2025-06-15,sin_actividad_desde_09_2025
1147765505964672167,111TTSIB132ARA13b · Bonito apartamento para 6,1391607.0,Sh Barcelona Team,54.0,Eixample,la Dreta de l'Eixample,41.39147388114209,2.1622270682909988,Entire home/apt,Entire rental unit,6.0,3.0,4.0,3.0,192.33,32.06,291,3,0,2024-08-25,2.33,Barcelona - Regional registration number<br />HUTB-005874<br /><br />Spain - National registration number<br />ESFCTU00D10805600047316200000000000000000HUTB-0058749,192.33,HUTB-005874,Apartamento turístico (HUTB / TU),HUTB-005874,HUTB,True,con_licencia,consta en el registro oficial,2024-08-25,sin_actividad_desde_09_2025
1150686705476054239,Happy nice 12 bedr Group Flat Pl Espanya 24 people,1447144.0,Acomodis Apartments,448.0,Sants-Montjuïc,Sants,41.37677,2.1407,Entire home/apt,Entire rental unit,16.0,12.0,18.0,1.0,3664.0,229.0,270,1,1,2025-07-27,5.0,Barcelona - Regional registration number<br />HUTB-006940<br /><br />Spain - National registration number<br />ESFCTU00000805600034461500000000000000000HUTB-0069490,3664.0,HUTB-006940,Apartamento turístico (HUTB / TU),HUTB-006940,HUTB,True,con_licencia,consta en el registro oficial,2025-07-27,sin_actividad_desde_09_2025
1157973201240537138,"""Acomodis"" 4-bedrooms 2-bathrooms Gaudi Avenue",1447144.0,Acomodis Apartments,448.0,Eixample,la Sagrada Família,41.40560945655525,2.17480431950084,Entire home/apt,Entire rental unit,7.0,4.0,4.0,1.0,936.0,133.71,270,1,0,2024-06-03,5.0,Barcelona - Regional registration number<br />HUTB-004482,936.0,HUTB-004482,Apartamento turístico (HUTB / TU),HUTB-004482,HUTB,True,con_licencia,consta en el registro oficial,2024-06-03,sin_actividad_desde_09_2025
1174344347022316569,Great 8 Bedrooms 4 Bathr Group Flat L'Eixample 15p,1447144.0,Acomodis Apartments,448.0,Eixample,la Nova Esquerra de l'Eixample,41.37932,2.15313,Entire home/apt,Entire rental unit,15.0,8.0,11.0,1.0,913.0,60.87,270,2,0,2025-03-08,4.0,Spain - National registration number<br />ESFCTU002108067000389186000000000000000000HUTB0073589<br /><br />Barcelona - Regional registration number<br />HUTB-007358,913.0,HUTB-007358,Apartamento turístico (HUTB / TU),HUTB-007358,HUTB,True,con_licencia,consta en el registro oficial,2025-03-08,sin_actividad_desde_09_2025
1178189674856297359,Cosy 2 bedroom flat in Sants,265193861.0,BeBarceloner,125.0,Sants-Montjuïc,Sants,41.37374,2.13336,Entire home/apt,Entire rental unit,4.0,2.0,4.0,2.0,355.0,88.75,287,3,0,2024-10-13,4.33,Barcelona - Regional registration number<br />HUTB-012707<br /><br />Spain - National registration number<br />ESFCTU00000806500002652000000000000000000HUTB-0127079,355.0,HUTB-012707,Apartamento turístico (HUTB / TU),HUTB-012707,HUTB,True,con_licencia,consta en el registro oficial,2024-10-13,sin_actividad_desde_09_2025
